username,languageName,problemsSolved
1580872866,Python3,750
1580872866,Oracle,1
darapureddy,C++,1
darapureddy,Java,1144
darapureddy,MySQL,5
darapureddy,JavaScript,2
darapureddy,Go,3
darapureddy,Python3,18
darapureddy,TypeScript,10
darapureddy,PostgreSQL,2
lukes,C++,16
djohnnyking,Java,6
djohnnyking,Python,4
djohnnyking,Python3,19
minly,C++,31
CodeName_Red,C++,883
CodeName_Red,Java,38
CodeName_Red,MySQL,8
mohamedimranps,C++,2
mohamedimranps,Java,4
mohamedimranps,Python,29
mohamedimranps,C,2
mohamedimranps,JavaScript,25
mohamedimranps,Python3,381
mohamedimranps,TypeScript,3
ar_jet,C++,1060
ar_jet,Java,15
ar_jet,MySQL,13
user9943d,Java,371
riddhiqa,Java,6
rohan0910,C++,274
rohan0910,Java,1
rohan0910,Python3,4
chancov,JavaScript,3
chancov,TypeScript,2
lynt,Java,1
lynt,Python3,105
theabhaymalvi,C++,221
theabhaymalvi,MySQL,39
theabhaymalvi,Python3,46
raymond212,C++,24
raymond212,Java,28
raymond212,Python,2
raymond212,C,1
raymond212,Python3,427
karamon1,JavaScript,7
karamon1,TypeScript,3
sklin,C++,978
sklin,MySQL,1
sklin,C,37
sklin,Bash,2
sklin,Python3,2
sklin,Rust,2
LLeoZZ,Python3,38
Flower08,C++,395
Flower08,Java,8
Flower08,C,7
Flower08,C#,1
Flower08,JavaScript,2
Flower08,Go,2
Flower08,Python3,45
KhoaBright,C++,512
KhoaBright,Java,29
KhoaBright,Python,1
KhoaBright,C,1
KhoaBright,Python3,1
Shounak45,C++,1
Shounak45,Java,225
Shounak45,MySQL,30
Shounak45,JavaScript,16
Shounak45,PostgreSQL,38
20bcs220,C++,782
20bcs220,Java,14
20bcs220,Python,2
20bcs220,MySQL,30
20bcs220,JavaScript,6
ChiragLeetCode,C++,610
ChiragLeetCode,MySQL,1
yatishkumarbs,C,57
yatishkumarbs,Python3,18
jakao0907,C++,34
Kiu2024Fall_Eke-Bichi,C++,36
Kiu2024Fall_Eke-Bichi,C#,3
aekairis,C++,1060
aekairis,Java,8
aekairis,JavaScript,1
aekairis,Kotlin,14
jacechen,C++,327
jacechen,Java,744
jacechen,MySQL,65
jacechen,Python3,721
jacechen,PostgreSQL,3
dabra,C++,62
dabra,C,1
dabra,Python3,1
sr2706,C++,513
ca_dream,C++,25
ca_dream,JavaScript,1
ca_dream,Go,1
cozyvelocirapto,C++,528
cozyvelocirapto,Java,3
bowobo,C++,509
bowobo,MySQL,10
bowobo,C,2
VRSancheti,C++,628
VRSancheti,MySQL,11
VRSancheti,JavaScript,23
bleach1000war,C++,92
bleach1000war,Java,1
stgambar,Ruby,42
shashwat6dec,C++,983
shashwat6dec,Java,1
shashwat6dec,Python,1
shashwat6dec,JavaScript,2
shashwat6dec,Python3,6
arunshrivastava112,C++,7
arunshrivastava112,Java,14
arunshrivastava112,Python,2
arunshrivastava112,MySQL,15
arunshrivastava112,Python3,929
cheupei,C++,271
cheupei,Java,3
cheupei,Python,790
cheupei,MySQL,69
cheupei,JavaScript,2
cheupei,Go,9
cheupei,Python3,363
abhinash_giri,C++,879
abhinash_giri,Java,3
abhinash_giri,Python3,1
brian.kane.756,Java,2
k_square,C++,369
nmz12,C++,989
nmz12,Python,4
nmz12,MySQL,4
nmz12,Python3,153
nmz12,MS SQL Server,3
glebmikhaylov,Python,24
glebmikhaylov,MySQL,22
glebmikhaylov,Python3,493
glebmikhaylov,MS SQL Server,5
glebmikhaylov,Oracle,20
glebmikhaylov,PostgreSQL,45
garvitvirmani,C++,365
garvitvirmani,Java,6
garvitvirmani,MySQL,32
tom912418813,MySQL,1
tom912418813,MS SQL Server,5
yashwanth73,C++,1
yashwanth73,Java,1477
yashwanth73,Python,96
yashwanth73,MySQL,9
yashwanth73,Python3,9
lilyx998,C++,632
lilyx998,Java,1172
lilyx998,MySQL,3
lilyx998,Go,16
lilyx998,Python3,13
lilyx998,Kotlin,42
lilyx998,Oracle,1
lilyx998,Dart,54
lqh1411,C++,466
lqh1411,Java,3
lqh1411,MySQL,1
lqh1411,JavaScript,4
lqh1411,Python3,42
HaoyuWang417,C++,157
HaoyuWang417,MySQL,196
HaoyuWang417,Python3,2118
HaoyuWang417,Pandas,282
pankajsharma1,C++,957
pankajsharma1,Java,29
pankajsharma1,Python,12
pankajsharma1,MySQL,4
pankajsharma1,Go,1
pankajsharma1,Python3,17
prac,Java,31
prac,C,1
prac,C#,12
prac,Go,2
Mohanito,C++,775
Mohanito,Python,6
Mohanito,MySQL,15
Mohanito,Python3,3
Pankajkumar21,C++,925
Pankajkumar21,Java,1
Pankajkumar21,MySQL,9
Pankajkumar21,JavaScript,15
didgogns,C++,16
Art_ogo,C++,15
user3373F,C++,1
user3373F,Java,1
user3373F,MySQL,6
user3373F,Bash,1
user3373F,Python3,2
user3373F,PHP,1
likhnic,C++,469
careerupclubseattle,C++,470
careerupclubseattle,Java,7
careerupclubseattle,Python,40
careerupclubseattle,MySQL,5
careerupclubseattle,C#,59
careerupclubseattle,Python3,1107
careerupclubseattle,MS SQL Server,57
khuam99,JavaScript,14
burning_in,C++,58
burning_in,Java,5
SHISHIR941,C++,63
user9159B,Kotlin,24
Hoansn,C++,417
Hoansn,Java,13
Hoansn,Python3,130
Hoansn,Scala,9
Hoansn,Kotlin,1
Hoansn,MS SQL Server,4
royliurl,C++,14
royliurl,Java,574
royliurl,Python,2
royliurl,MySQL,6
royliurl,JavaScript,1
wonderxujia,Java,3
wonderxujia,Python,1
wonderxujia,Swift,7
MickJ,C++,619
MickJ,Java,197
MickJ,Python,1
MickJ,MySQL,3
MickJ,Bash,3
MickJ,Python3,237
MickJ,Scala,13
MickJ,Rust,1
Priyanshu14_,C++,309
Priyanshu14_,Java,2
Priyanshu14_,Python,1
Priyanshu14_,Python3,3
ksareen1107,C++,857
ksareen1107,MySQL,1
shashank__11,C++,739
shashank__11,Java,2
shashank__11,MySQL,26
shashank__11,JavaScript,9
shashank__11,Python3,1
Moynul_Islam,C++,270
Moynul_Islam,Java,2
Moynul_Islam,MySQL,18
Moynul_Islam,C,1
Moynul_Islam,C#,9
waitnote,C++,34
waitnote,Java,568
waitnote,Python,4
waitnote,Bash,1
waitnote,Python3,22
aritranayak,C++,4
aritranayak,Java,101
aritranayak,MySQL,1
aritranayak,JavaScript,1
aritranayak,Python3,18
aritranayak,PostgreSQL,11
agrawalharsh0404,C++,972
agrawalharsh0404,Java,7
agrawalharsh0404,MySQL,53
agrawalharsh0404,Python3,1
placementTohMilneSeRaha,C++,1029
placementTohMilneSeRaha,Java,32
placementTohMilneSeRaha,Python,1
placementTohMilneSeRaha,MySQL,17
placementTohMilneSeRaha,Python3,10
Final20,C++,1
Final20,Java,1304
wleizny,C++,163
wleizny,Python,1
wleizny,Python3,1
KevinFederline,C++,156
KevinFederline,Python,657
KevinFederline,MySQL,19
KevinFederline,Go,10
KevinFederline,Python3,1350
800,C++,1
800,Java,897
800,MySQL,2
800,C,4
800,Python3,1
sdjhanjd,C++,99
sdjhanjd,Python3,1
sumeshkmp,MySQL,6
sumeshkmp,Go,2
sumeshkmp,PHP,2
SonGoku2403,C++,23
SonGoku2403,C,5
prakhar_17,C++,1323
prakhar_17,Java,15
prakhar_17,MySQL,68
prakhar_17,Python3,2
A_Garg,C++,1398
A_Garg,Java,2
A_Garg,MySQL,6
A_Garg,JavaScript,6
A_Garg,Bash,3
A_Garg,Python3,2
A_Garg,Oracle,11
EdwardLeeMacau,C++,758
EdwardLeeMacau,Java,1
EdwardLeeMacau,C,120
EdwardLeeMacau,C#,1
EdwardLeeMacau,Bash,1
EdwardLeeMacau,Go,2
EdwardLeeMacau,Python3,88
EdwardLeeMacau,Rust,247
EdwardLeeMacau,TypeScript,1
EdwardLeeMacau,Pandas,2
yianni8,C++,8
metelev,JavaScript,1
ganesh_mittal,C++,17
four_points,C++,40
four_points,Java,21
four_points,Python,4
four_points,MySQL,3
four_points,JavaScript,1
four_points,Ruby,541
four_points,Go,1
four_points,Python3,450
a0983238004,Python3,16
dharya1,C++,1845
dharya1,MySQL,4
dharya1,JavaScript,1
pengr7,C++,866
pengr7,Python,1
pengr7,MySQL,36
pengr7,C,15
pengr7,Bash,4
pengr7,Python3,7
pengr7,MS SQL Server,9
aminebc,C++,1
aminebc,Python,10
aminebc,C,2
aminebc,Python3,4
aminebc,Pandas,4
raj_singh35,C++,347
Suvankar2002,Java,460
Suvankar2002,Python3,35
Suvankar2002,Oracle,20
CUIJIAHAO,C++,542
CUIJIAHAO,Java,80
CUIJIAHAO,Python,1308
CUIJIAHAO,MySQL,8
CUIJIAHAO,Python3,136
yaiba_187,Java,520
yaiba_187,Python,31
yaiba_187,MySQL,18
yaiba_187,Bash,2
yaiba_187,Python3,72
yaiba_187,Scala,12
yaiba_187,MS SQL Server,12
yaiba_187,PostgreSQL,1
hxlee,C++,648
hxlee,Python,43
hxlee,MySQL,6
hxlee,Python3,10
dilworth,C++,302
dilworth,C,1
Kuldeep_Dahiya,C++,1047
Kuldeep_Dahiya,Java,2
Kuldeep_Dahiya,MySQL,63
Kuldeep_Dahiya,C,4
shengchiHuang,C++,1244
shengchiHuang,Python,2
shengchiHuang,C,2
shengchiHuang,Python3,35
k_shark_ocean,C++,4
k_shark_ocean,Java,2
k_shark_ocean,Python,64
k_shark_ocean,MySQL,8
k_shark_ocean,C,1
k_shark_ocean,Python3,899
shivambhagat02,C++,33
shivambhagat02,MySQL,3
shivambhagat02,Go,3
shivambhagat02,Python3,785
shivambhagat02,Rust,3
user8114002,C++,48
user8114002,Go,5
user8114002,Python3,41
artiomso,C++,3
edigerad,C++,6
edigerad,Java,2
edigerad,Python,66
edigerad,JavaScript,2
edigerad,Python3,1230
asktejas05,C++,30
asktejas05,Java,649
asktejas05,Python,15
asktejas05,MySQL,52
asktejas05,JavaScript,30
asktejas05,Bash,4
asktejas05,Go,2
asktejas05,Python3,26
asktejas05,TypeScript,1
AyanVishwakarma,C++,997
AyanVishwakarma,MySQL,62
AyanVishwakarma,Python3,6
g0kul08,C++,236
g0kul08,MySQL,16
g0kul08,Go,11
g0kul08,Python3,1
pcmangubat,Python,23
pcmangubat,MySQL,3
pcmangubat,Ruby,3
Golu18,C++,442
Golu18,Java,8
Golu18,MySQL,20
krsumitsingh2004,C++,536
krsumitsingh2004,Java,633
krsumitsingh2004,Python,37
krsumitsingh2004,MySQL,26
krsumitsingh2004,C,1
krsumitsingh2004,Python3,64
blackspinner,C++,566
blackspinner,Java,1100
blackspinner,Python,19
blackspinner,MySQL,25
blackspinner,C,5
blackspinner,Bash,3
blackspinner,Go,1
blackspinner,Python3,648
ravik25,C++,405
ravik25,MySQL,7
ravik25,Python3,3
rVnCoder_07,C++,1076
rVnCoder_07,Python,1
RuijinShen,Java,286
RuijinShen,MySQL,57
RuijinShen,Pandas,2
harshthakkar36,C++,958
harshthakkar36,Java,3
harshthakkar36,MySQL,50
harshthakkar36,C,84
harshthakkar36,Python3,1
Shibi2,C++,258
Asagi,C++,1343
Asagi,Python,4
Asagi,MySQL,4
Asagi,Bash,4
Asagi,Go,35
Asagi,Python3,9
aamirkharoda,C++,585
aamirkharoda,Python,1
aamirkharoda,Python3,223
Sherry.Han,Java,151
yafithekid,C++,4
yafithekid,Java,306
yafithekid,Python,5
yafithekid,MySQL,18
yafithekid,Go,25
yafithekid,Python3,26
yafithekid,Oracle,9
elliettem,Java,1
Way_of_the_Ace,C++,88
Ankitkr437,C++,1377
Ankitkr437,Java,2
Ankitkr437,MySQL,15
Ankitkr437,JavaScript,1
Ankitkr437,Python3,17
pkacprzak,C++,52
pkacprzak,Python,12
pkacprzak,Python3,29
harishk1619,C++,694
harishk1619,C,2
harishk1619,Python3,22
crshray,C++,16
crshray,Java,63
crshray,Python,200
crshray,MySQL,4
crshray,Go,1
crshray,Python3,533
almessier,C#,4
suns82-0,Java,91
suns82-0,Python,45
suns82-0,MySQL,59
suns82-0,JavaScript,3
suns82-0,Python3,1465
DanChong,C++,1278
DanChong,Java,53
DanChong,Python,1
DanChong,MySQL,80
DanChong,JavaScript,7
DanChong,Bash,4
DanChong,Pandas,1
sarusama,JavaScript,43
sarusama,TypeScript,10
gag123,C++,1
gag123,Python3,36
FullMetalChains,C++,853
FullMetalChains,Java,3
FullMetalChains,Python,2
FullMetalChains,MySQL,26
FullMetalChains,C,5
FullMetalChains,JavaScript,9
FullMetalChains,Bash,2
FullMetalChains,Go,2
FullMetalChains,Python3,1
mjubran,Python3,1
prabhav_,C++,213
prabhav_,C,1
hkdass911999,C++,1253
hkdass911999,Java,17
hkdass911999,Python,2
hkdass911999,C,1
hkdass911999,C#,2
hkdass911999,JavaScript,1
hkdass911999,Python3,4
mangoDD,C++,1214
mangoDD,Java,121
mangoDD,MySQL,1
mangoDD,JavaScript,18
mangoDD,Python3,177
mangoDD,MS SQL Server,1
mangoDD,Pandas,11
i_am_a_bot,C++,40
i_am_a_bot,Python3,1
ITACHII_UCHIHA,C++,606
ITACHII_UCHIHA,Java,23
ITACHII_UCHIHA,Python,1
pat333333,C++,1412
pat333333,Java,5
pat333333,Python,1
pat333333,MySQL,16
pat333333,C,12
pat333333,Go,1
pat333333,Python3,3
pat333333,Kotlin,1
PraveenEM,Java,237
PraveenEM,MySQL,8
PraveenEM,Bash,1
victorkuoz,C++,1614
victorkuoz,Java,1
victorkuoz,MySQL,3
victorkuoz,C,48
victorkuoz,Bash,1
victorkuoz,Python3,21
victorkuoz,Rust,32
skyrius,C++,1136
skyrius,Java,2
skyrius,Python,7
skyrius,Bash,2
skyrius,Python3,40
PLcodes,C++,557
PLcodes,Java,4
PLcodes,Python,3
PLcodes,MySQL,6
PLcodes,Go,1
PLcodes,Python3,344
20bcs027,C++,718
20bcs027,Java,2
20bcs027,MySQL,37
20bcs027,Python3,1
SimpleSheep03,C++,263
SimpleSheep03,MySQL,36
SimpleSheep03,Oracle,1
vivk_razz,C++,142
Anish_aak,C++,444
Anish_aak,Java,10
Anish_aak,Python,4
Anish_aak,MySQL,25
Anish_aak,C,2
Anish_aak,JavaScript,2
Anish_aak,Python3,2
yymcto,Java,45
hg333,C++,86
tmrubab,C++,53
estherakinloose,Java,192
estherakinloose,Python,111
estherakinloose,MySQL,3
estherakinloose,C,4
estherakinloose,C#,1
estherakinloose,JavaScript,21
estherakinloose,Bash,1
estherakinloose,Python3,293
estherakinloose,TypeScript,1
graphql,JavaScript,411
Anzoteh96,C++,152
Anzoteh96,MySQL,1
Anzoteh96,C,1
sudhirkiran,C++,2
sudhirkiran,Python3,26
adtmr208,C++,382
adtmr208,Java,1
adtmr208,MySQL,35
rayms,C++,400
rayms,Java,2468
rayms,Python,2
rayms,MySQL,45
rayms,C#,1
rayms,Bash,4
rayms,Go,1
rayms,Python3,20
pruthvianvesh,Python,2
pruthvianvesh,Go,15
pruthvianvesh,Python3,116
pruthvianvesh,TypeScript,101
ericizepic,C++,144
ericizepic,Python,2
ericizepic,Python3,34
Cured_2000,Java,14
Cured_2000,Python,11
Cured_2000,MySQL,7
Cured_2000,JavaScript,7
ToastCheng,C++,644
ToastCheng,Java,1
ToastCheng,Python,1
ToastCheng,MySQL,7
ToastCheng,Go,2
ToastCheng,Python3,463
beeezzz,C++,1274
beeezzz,Python3,82
beeezzz,TypeScript,1
tgorai,C++,1098
tgorai,Java,41
tgorai,JavaScript,23
zl3311,Python,3
zl3311,MySQL,174
zl3311,Python3,848
zl3311,PostgreSQL,4
Karishma_chaudhary,C++,330
Karishma_chaudhary,Java,2
Karishma_chaudhary,Python3,2
fclopes,Java,8
krishnanshu19,C++,648
krishnanshu19,Python,1
krishnanshu19,Rust,5
krishnanshu19,PostgreSQL,1
mohitgupta4357,C++,455
mohitgupta4357,MySQL,11
mohitgupta4357,JavaScript,2
muralivnv,C++,46
sputnik190033,Java,4
sputnik190033,MySQL,2
kevinbu,Java,4
kevinbu,Python,89
kevinbu,MySQL,2
kevinbu,Python3,454
kevinbu,PostgreSQL,1
ruotianluo,C++,72
ruotianluo,Python3,198
rupaparasmit,C++,634
rupaparasmit,MySQL,10
cescwang1991,Java,10
cescwang1991,Python,4
cescwang1991,Python3,57
cescwang1991,Scala,19
us-shah-2,Java,2
us-shah-2,MySQL,25
us-shah-2,Python3,83
yingkui_,C++,17
yingkui_,Java,25
yingkui_,Python,9
yingkui_,MySQL,4
yingkui_,JavaScript,155
yingkui_,Python3,1550
yuriatin,C++,1160
yuriatin,Java,5
yuriatin,Python,1
yuriatin,Swift,27
yuriatin,Go,1
yuriatin,Python3,22
Zimtschnecke,Rust,162
RedmondCoder,C++,19
RedmondCoder,Java,1108
RedmondCoder,Python,10
RedmondCoder,C#,118
RedmondCoder,JavaScript,3
RedmondCoder,Go,145
RedmondCoder,Python3,1
RedmondCoder,TypeScript,1
Engineer1999,Java,1
Engineer1999,Python,20
Engineer1999,Python3,22
lior_fisch,Java,1
lior_fisch,Python,16
baked_potato,C++,1633
baked_potato,Java,4
baked_potato,Python,2
baked_potato,MySQL,3
baked_potato,Python3,14
baked_potato,TypeScript,1
baked_potato,Pandas,1
MohamedShata,C++,73
MohamedShata,Oracle,15
dunpeal,C++,29
dunpeal,Java,4
dunpeal,Python,149
dunpeal,MySQL,12
dunpeal,JavaScript,1
dunpeal,Bash,2
dunpeal,Python3,1474
Saloni_08,C++,149
Saloni_08,Java,3
priyanshu_p28,C++,65
Lulichka,C++,5
Lulichka,Java,66
Lulichka,Python,3
Lulichka,C,6
Lulichka,C#,10
Lulichka,Python3,124
Lulichka,Kotlin,4
Lulichka,Rust,1
tamuraup,C++,5
tamuraup,MySQL,1
tamuraup,Oracle,1
tamuraup,Rust,121
pradheepkhanna,Java,15
Samoyeks,Java,6
Samoyeks,JavaScript,39
codeknight_33,C++,486
codeknight_33,Java,4
codeknight_33,JavaScript,1
codeknight_33,Python3,6
skye512,C++,13
foreverfly1000,C++,126
foreverfly1000,C,3
foreverfly1000,Swift,1195
itsomarhamdan,C++,35
itsomarhamdan,Java,198
itsomarhamdan,MySQL,3
itsomarhamdan,JavaScript,6
itsomarhamdan,Python3,318
vedant_0_o,C++,1003
vedant_0_o,C,1
vedant_0_o,JavaScript,2
vedant_0_o,Oracle,52
TrickyCat,C++,11
TrickyCat,Java,209
TrickyCat,MySQL,1
TrickyCat,C#,2567
TrickyCat,JavaScript,44
TrickyCat,Bash,4
TrickyCat,Python3,3
TrickyCat,MS SQL Server,61
TrickyCat,Pandas,55
quidnunc,C++,266
quidnunc,Java,12
quidnunc,Python,8
quidnunc,Swift,2
timetravel_,C++,402
timetravel_,Java,2
timetravel_,MySQL,15
timetravel_,C,1
timetravel_,JavaScript,1
timetravel_,Python3,1
cupjiny,C++,52
cupjiny,Python,14
cupjiny,Python3,131
cupjiny,Pandas,37
sugan0727,MySQL,1
verysupermajia,C++,770
verysupermajia,Java,460
verysupermajia,Python,2
verysupermajia,C,1
verysupermajia,Bash,1
verysupermajia,Go,5
verysupermajia,Python3,1
flyinglemonjx,C++,138
flyinglemonjx,Java,1
flyinglemonjx,Python,1427
flyinglemonjx,C,2
flyinglemonjx,Go,4
flyinglemonjx,Python3,843
wJPxXNln1m,C++,6
wJPxXNln1m,Java,4
wJPxXNln1m,Python,3
wJPxXNln1m,Python3,16
f1re,C++,677
f1re,Java,8
f1re,Python,3
f1re,MySQL,1
f1re,C#,1
f1re,Python3,469
Huayu_Ivy,Java,296
Huayu_Ivy,Python,10
Huayu_Ivy,MySQL,13
Huayu_Ivy,C,2
Huayu_Ivy,JavaScript,30
Huayu_Ivy,Bash,2
Huayu_Ivy,Python3,1803
darchie,JavaScript,2
pratapa,Java,30
Dharun_prakash,C++,21
Dharun_prakash,Java,169
Dharun_prakash,Python,11
Dharun_prakash,MySQL,16
Dharun_prakash,C#,3
Dharun_prakash,JavaScript,5
Dharun_prakash,Python3,867
Dharun_prakash,TypeScript,11
nagymathev,C++,2
nagymathev,Rust,2
corysairplane,Java,7
No_Name,C++,816
No_Name,Java,3
No_Name,Python,2
No_Name,C,47
onastack,C++,413
onastack,Python,1
onastack,Python3,197
sug241,Python,8
sug241,Python3,1
the_unseen,C++,3
the_unseen,Java,228
sohailkasmani007,C++,1609
sohailkasmani007,Java,2
sohailkasmani007,Python,1
sohailkasmani007,Python3,1
votrubac,C++,3244
votrubac,Java,253
votrubac,Python,7
votrubac,MySQL,306
votrubac,C,2
votrubac,C#,14
votrubac,JavaScript,69
votrubac,Ruby,1
votrubac,Bash,4
votrubac,Python3,384
votrubac,Kotlin,5
votrubac,MS SQL Server,7
votrubac,Oracle,2
votrubac,Pandas,16
votrubac,PostgreSQL,3
mikazuki4712,C++,1252
mikazuki4712,MySQL,16
mikazuki4712,JavaScript,15
mikazuki4712,Go,147
mikazuki4712,PostgreSQL,76
vipul73921,C++,394
vipul73921,Java,5
vipul73921,Python,1
vipul73921,Python3,1
xckomorebi,C++,35
xckomorebi,Java,217
xckomorebi,Python,1
xckomorebi,MySQL,6
xckomorebi,C,1
xckomorebi,Bash,2
xckomorebi,Go,12
xckomorebi,Python3,163
alexypdu,C++,414
alexypdu,Java,1
alexypdu,JavaScript,155
alexypdu,Python3,596
alexypdu,Kotlin,61
randomint32,C++,833
randomint32,Java,117
randomint32,MySQL,6
ramapitchala,C++,1
ramapitchala,Java,22
ramapitchala,Python,1
ramapitchala,Go,2
ramapitchala,Python3,601
ankur_6174,C++,1063
ankur_6174,Java,4
ankur_6174,C,6
ankur_6174,JavaScript,21
ankur_6174,Go,1
tedypranolo,Java,3
tedypranolo,C#,28
tedypranolo,JavaScript,7
tedypranolo,Kotlin,6
tedypranolo,MS SQL Server,2
aman_ayush04,C++,585
guaneec,C++,1450
guaneec,MySQL,3
guaneec,C,59
guaneec,JavaScript,2
guaneec,Bash,2
guaneec,Python3,281
guaneec,Rust,5
zendelexa,C++,209
zendelexa,Python3,21
coderturned,JavaScript,68
Busterx,C++,740
Busterx,MySQL,1
Busterx,Oracle,1
harshita_08,C++,251
harshita_08,Java,5
harshita_08,Python,1
harshita_08,MySQL,2
harshita_08,C,11
harshita_08,JavaScript,2
harshita_08,Go,4
harshita_08,Python3,133
harshita_08,Kotlin,1
a0983208130,C++,1448
a0983208130,Python,1
a0983208130,Python3,1
TonyTroeff,C++,46
TonyTroeff,Java,22
TonyTroeff,MySQL,7
TonyTroeff,C#,1378
TonyTroeff,JavaScript,19
TonyTroeff,Python3,2
TonyTroeff,TypeScript,13
TonyTroeff,Pandas,3
user3821c,Python,41
user3821c,JavaScript,1
user3821c,Python3,13
sunnyyeti,C++,49
sunnyyeti,Java,8
sunnyyeti,Python,119
sunnyyeti,MySQL,6
sunnyyeti,C,3
sunnyyeti,JavaScript,1
sunnyyeti,Go,142
sunnyyeti,Python3,2320
kumark6769704,C++,98
kumark6769704,Java,5
kumark6769704,Python,1
kumark6769704,Go,1
kumark6769704,Python3,5
magzybogues,C++,1221
magzybogues,Java,5
magzybogues,Python,1
magzybogues,MySQL,21
magzybogues,C,2
magzybogues,JavaScript,4
magzybogues,Python3,10
magzybogues,PHP,1
magzybogues,PostgreSQL,2
LC_Sakurajima,C++,379
LC_Sakurajima,Python3,1
feiyanwuhen,Java,20
feiyanwuhen,MySQL,12
feiyanwuhen,Bash,4
feiyanwuhen,Python3,1
HritikRBelani,C++,869
HritikRBelani,Java,2
HritikRBelani,MySQL,8
officialMKL,Java,5
officialMKL,MySQL,1
wgh000,C++,401
wgh000,Java,3
wgh000,Go,8
wgh000,Python3,56
bakuryu90,C++,743
bakuryu90,Java,1
bakuryu90,C,2
rustafarian,Python3,1
rustafarian,Rust,57
nyCloud,C++,1
nyCloud,Java,26
nyCloud,Python,127
nyCloud,MySQL,1
nyCloud,Python3,805
gauravsingh_,C++,1527
gauravsingh_,Java,14
gauravsingh_,Python3,2
_RaNdOmM_,C++,150
flyingcats,Java,18
flyingcats,Python,67
sxoopy,C++,1320
sxoopy,Java,2
sxoopy,JavaScript,11
sxoopy,Python3,14
smjleo,C++,35
smjleo,Python3,1
katu1117,C++,13
katu1117,Python,8
katu1117,MySQL,1
katu1117,Python3,1421
yasshhhh,C++,18
catherine_syy,Python,79
catherine_syy,MySQL,1
catherine_syy,JavaScript,2
catherine_syy,Python3,509
jason186,Python,5
jason186,TypeScript,11
Jeeshan,Java,136
ujjwald7,C++,445
ujjwald7,Java,2
ujjwald7,Python3,1
suryaansh28,C++,296
suryaansh28,Python3,24
ashishomm23,C++,2
ammar7,Java,1
cookie_33,C++,852
cookie_33,Java,12
cookie_33,Python,14
cookie_33,MySQL,18
cookie_33,Swift,1
cookie_33,Python3,2
cookie_33,Pandas,17
15652964267@163.com,Java,301
15652964267@163.com,Python,496
15652964267@163.com,MySQL,15
15652964267@163.com,Bash,1
user7194i,C++,31
user7194i,Java,15
user7194i,Python,4
user7194i,MySQL,1
user7194i,Python3,794
siahuat0727,C++,19
siahuat0727,Python3,379
denjoy___,C++,69
denjoy___,Python,8
denjoy___,MySQL,4
denjoy___,JavaScript,4
denjoy___,Python3,705
denjoy___,TypeScript,1
hendy43,Java,12
hendy43,MySQL,74
hendy43,JavaScript,4
Lan_Jiang,C++,204
Lan_Jiang,Java,5
Lan_Jiang,Python,466
Lan_Jiang,MySQL,12
Lan_Jiang,C,67
Lan_Jiang,JavaScript,11
Lan_Jiang,Go,9
Lan_Jiang,Python3,754
Lan_Jiang,PostgreSQL,2
Vectors_Master,C++,41
Vectors_Master,MySQL,21
Vectors_Master,Python3,4
Vectors_Master,PostgreSQL,8
danwuSBU,C++,22
danwuSBU,Java,8
danwuSBU,Python,1
danwuSBU,MySQL,9
danwuSBU,Bash,1
danwuSBU,Python3,885
user5282L,C++,1
user5282L,Java,2
user5282L,Python3,7
sanjay77,C++,560
sanjay77,MySQL,5
sanjay77,C,170
Gautam_G,C++,649
Gautam_G,Python,1
Gautam_G,C,1
ar1122,C++,10
ar1122,Python,4
ar1122,Python3,995
yangqingwei,C++,13
yangqingwei,Python,1
yangqingwei,Python3,107
chenjohnson58,Java,921
chenjohnson58,C,12
chenjohnson58,Kotlin,6
costander,C++,25
costander,MySQL,1
jugnugupta33,C++,968
jugnugupta33,Java,1
unknown1313,C++,432
unknown1313,Python,2
unknown1313,Python3,19
Tarunkishore,Java,6
triply,C++,1000
triply,Java,2
triply,Python,1
triply,MySQL,11
triply,C#,18
triply,JavaScript,29
triply,Python3,15
triply,Pandas,4
Zardinality,C++,224
Zardinality,Python3,8
mahmoud_ashour,C++,426
mahmoud_ashour,Java,1
mahmoud_ashour,MySQL,28
mahmoud_ashour,JavaScript,1
mahmoud_ashour,MS SQL Server,7
valentinvstoynaov,C++,28
__radhe__radhe,C++,535
__radhe__radhe,MySQL,17
__radhe__radhe,Python3,1
sahilshelangia,C++,404
sahilshelangia,Java,10
sahilshelangia,Python,15
sahilshelangia,MySQL,1
sahilshelangia,JavaScript,7
sahilshelangia,Python3,53
sky_io,C++,1118
sky_io,Java,3
sky_io,C,2
sky_io,Bash,4
sky_io,Python3,9
StrangeCatty,C++,296
StrangeCatty,Java,6
StrangeCatty,Python,82
StrangeCatty,Go,2
StrangeCatty,Python3,48
andreslee,MySQL,1
andreslee,PHP,6
rishendra2003,C++,459
rishendra2003,MySQL,41
rishendra2003,Oracle,1
rishendra2003,Rust,2
yash_gupta0410,C++,816
yash_gupta0410,MySQL,41
is03wlei,C++,204
nxphuc,C++,711
nxphuc,Java,21
nxphuc,Python,6
nxphuc,MySQL,14
nxphuc,JavaScript,25
nxphuc,Bash,4
nxphuc,Python3,66
nxphuc,MS SQL Server,1
nxphuc,TypeScript,5
nxphuc,PostgreSQL,50
gbogbo,Go,97
roush_70700,C++,1627
roush_70700,Java,223
roush_70700,MySQL,16
roush_70700,C,1
roush_70700,JavaScript,11
